Date Time,UserId,Action,Details,External
16/01/2024 17:05,f262e7c464,logged in,,FALSE
16/01/2024 17:05,f262e7c464,set location,"lat: 45.3400241, lng: 14.3850979",FALSE
16/01/2024 17:05,f262e7c464,set location via Geolocation,"lat: 45.3400241, lng: 14.3850979",FALSE
16/01/2024 17:07,f262e7c464,logged in,,FALSE
16/01/2024 17:07,f262e7c464,set location,"lat: 45.3401436, lng: 14.385547",FALSE
16/01/2024 17:07,f262e7c464,set location via Geolocation,"lat: 45.3401436, lng: 14.385547",FALSE
16/01/2024 17:09,f262e7c464,logged in,,FALSE
16/01/2024 17:09,f262e7c464,set location,"lat: 45.3400723, lng: 14.3853591",FALSE
16/01/2024 17:09,f262e7c464,set location via Geolocation,"lat: 45.3400723, lng: 14.3853591",FALSE
16/01/2024 17:10,f262e7c464,logged in,,FALSE
16/01/2024 17:10,f262e7c464,set location,"lat: 45.80442895105715, lng: 15.99935073161209",FALSE
16/01/2024 18:30,f262e7c464,logged in,,FALSE
16/01/2024 18:31,f262e7c464,set location,"lat: 45.3332153, lng: 14.4468553",FALSE
16/01/2024 18:31,f262e7c464,set location via Geolocation,"lat: 45.3332153, lng: 14.4468553",FALSE
17/01/2024 07:03,f262e7c464,logged in,,FALSE
17/01/2024 07:03,f262e7c464,set location,"lat: 45.3293262, lng: 14.4372057",FALSE
17/01/2024 07:03,f262e7c464,set location via Geolocation,"lat: 45.3293262, lng: 14.4372057",FALSE
17/01/2024 07:03,f262e7c464,moved distance slider,,FALSE
17/01/2024 07:03,f262e7c464,clicked on station,,FALSE
17/01/2024 07:33,f262e7c464,logged in,,FALSE
17/01/2024 07:33,f262e7c464,set location,"lat: 45.812648959048516, lng: 15.966567993164064",FALSE
17/01/2024 07:33,f262e7c464,moved distance slider,,FALSE
17/01/2024 07:33,f262e7c464,clicked on station,,FALSE
17/01/2024 07:33,f262e7c464,clicked on station,,FALSE
17/01/2024 07:33,f262e7c464,clicked on station,,FALSE
17/01/2024 07:33,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,clicked on station,,FALSE
17/01/2024 07:34,f262e7c464,rated,2,FALSE
17/01/2024 13:51,fd419e75c0,logged in,,FALSE
17/01/2024 13:53,fd419e75c0,logged in,,FALSE
17/01/2024 13:55,fd419e75c0,set location,"lat: 45.79579192105693, lng: 15.919532775878908",FALSE
17/01/2024 13:55,fd419e75c0,moved distance slider,,FALSE
17/01/2024 13:55,fd419e75c0,moved distance slider,,FALSE
17/01/2024 13:56,fd419e75c0,set location,"lat: 45.807623468036375, lng: 16.00038528442383",FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:56,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:57,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:57,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:57,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:57,fd419e75c0,clicked on station,,FALSE
17/01/2024 13:57,fd419e75c0,opened recommender,,FALSE
17/01/2024 13:57,fd419e75c0,opened recommender,,FALSE
17/01/2024 14:00,fd419e75c0,clicked on station,,FALSE
17/01/2024 14:00,fd419e75c0,clicked on station,,FALSE
17/01/2024 14:00,fd419e75c0,clicked on station,,FALSE
17/01/2024 14:00,fd419e75c0,clicked on station,,FALSE
17/01/2024 14:02,fd419e75c0,clicked on station,,FALSE
17/01/2024 14:02,fd419e75c0,rated,5,FALSE
17/01/2024 14:03,fd419e75c0,logged in,,FALSE
17/01/2024 14:03,fd419e75c0,set location,"lat: 45.740137298009, lng: 15.880737304687502",FALSE
18/01/2024 04:46,f262e7c464,logged in,,FALSE
18/01/2024 04:46,f262e7c464,set location,"lat: 45.3332558, lng: 14.4469218",FALSE
18/01/2024 04:46,f262e7c464,set location via Geolocation,"lat: 45.3332558, lng: 14.4469218",FALSE
18/01/2024 04:46,f262e7c464,moved distance slider,,FALSE
18/01/2024 04:46,f262e7c464,clicked on station,,FALSE
18/01/2024 04:46,f262e7c464,clicked on station,,FALSE
18/01/2024 04:46,f262e7c464,clicked on station,,FALSE
18/01/2024 04:46,f262e7c464,clicked on station,,FALSE
18/01/2024 04:46,f262e7c464,clicked on station,,FALSE
18/01/2024 04:46,f262e7c464,opened recommender,,FALSE
18/01/2024 04:47,f262e7c464,opened recommender,,FALSE
18/01/2024 06:21,5f3bea9c49,logged in,,TRUE
18/01/2024 06:21,5f3bea9c49,set location,"lat: 45.36951396300744, lng: 14.340591430664064",TRUE
18/01/2024 06:21,5f3bea9c49,moved distance slider,5,TRUE
18/01/2024 06:21,5f3bea9c49,moved distance slider,25,TRUE
18/01/2024 06:21,5f3bea9c49,changed desired time,3,TRUE
18/01/2024 06:21,5f3bea9c49,got recommendation,,TRUE
18/01/2024 06:21,5f3bea9c49,clicked on station,,TRUE
18/01/2024 06:21,5f3bea9c49,clicked on station,,TRUE
18/01/2024 06:21,5f3bea9c49,clicked on station,,TRUE
18/01/2024 06:21,5f3bea9c49,rated,5,TRUE
18/01/2024 07:27,7046e136ba,logged in,,TRUE
18/01/2024 07:27,7046e136ba,set location via Geolocation,"lat: 45.80324075011144, lng: 16.00171566009522",TRUE
18/01/2024 07:28,7046e136ba,moved distance slider,15,TRUE
18/01/2024 07:28,7046e136ba,moved distance slider,30,TRUE
18/01/2024 07:28,7046e136ba,moved distance slider,60,TRUE
18/01/2024 07:28,7046e136ba,changed desired time,2,TRUE
18/01/2024 08:55,3fb43d149a,logged in,,TRUE
18/01/2024 08:55,3fb43d149a,set location,"lat: 45.82186118156405, lng: 16.063041687011722",TRUE
18/01/2024 09:11,f8c406aa32,logged in,,TRUE
18/01/2024 09:11,f8c406aa32,set location via Geolocation,"lat: 45.77776031068029, lng: 16.000127792358402",TRUE
18/01/2024 09:11,f8c406aa32,moved distance slider,5,TRUE
18/01/2024 09:11,f8c406aa32,moved distance slider,5,TRUE
18/01/2024 09:11,f8c406aa32,got recommendation,,TRUE
18/01/2024 09:11,f8c406aa32,clicked on station,,TRUE
18/01/2024 09:30,0bb582aecd,logged in,,TRUE
18/01/2024 10:22,d4e8e172fd,logged in,,TRUE
18/01/2024 10:22,d4e8e172fd,set location,"lat: 45.3617951914213, lng: 14.350891113281252",TRUE
18/01/2024 10:22,d4e8e172fd,moved distance slider,5,TRUE
18/01/2024 10:22,d4e8e172fd,moved distance slider,15,TRUE
18/01/2024 10:22,d4e8e172fd,changed desired time,2,TRUE
18/01/2024 10:22,d4e8e172fd,got recommendation,,TRUE
18/01/2024 10:22,d4e8e172fd,clicked on station,,TRUE
18/01/2024 10:47,f262e7c464,logged in,,FALSE
18/01/2024 10:47,f262e7c464,set location,"lat: 45.8045358, lng: 15.9992894",FALSE
18/01/2024 10:47,f262e7c464,set location via Geolocation,"lat: 45.8045358, lng: 15.9992894",FALSE
18/01/2024 10:47,f262e7c464,moved distance slider,,FALSE
18/01/2024 10:47,f262e7c464,clicked on station,,FALSE
18/01/2024 10:47,f262e7c464,clicked on station,,FALSE
18/01/2024 10:47,f262e7c464,clicked on station,,FALSE
18/01/2024 10:47,f262e7c464,rated,5,FALSE
18/01/2024 10:47,f262e7c464,logged in,,FALSE
18/01/2024 10:47,f262e7c464,set location,"lat: 45.8045384, lng: 15.9992867",FALSE
18/01/2024 10:47,f262e7c464,set location via Geolocation,"lat: 45.8045384, lng: 15.9992867",FALSE
18/01/2024 10:47,f262e7c464,moved distance slider,,FALSE
18/01/2024 10:48,f262e7c464,clicked on station,,FALSE
18/01/2024 10:48,f262e7c464,clicked on station,,FALSE
18/01/2024 11:54,6bedc10114,logged in,,TRUE
18/01/2024 11:54,6bedc10114,set location,"lat: 45.33169398653461, lng: 14.439039230346681",TRUE
18/01/2024 11:54,6bedc10114,moved distance slider,15,TRUE
18/01/2024 11:54,6bedc10114,moved distance slider,10,TRUE
18/01/2024 11:54,6bedc10114,got recommendation,,TRUE
18/01/2024 11:54,6bedc10114,clicked on station,,TRUE
18/01/2024 12:55,76479ac0b3,logged in,,TRUE
18/01/2024 12:55,76479ac0b3,set location via Geolocation,"lat: 45.79996844493841, lng: 16.022352576255802",TRUE
18/01/2024 12:55,76479ac0b3,moved distance slider,15,TRUE
18/01/2024 12:55,76479ac0b3,moved distance slider,20,TRUE
18/01/2024 12:55,76479ac0b3,got recommendation,,TRUE
18/01/2024 12:55,76479ac0b3,clicked on station,,TRUE
18/01/2024 12:55,76479ac0b3,clicked on Google Maps Directions,,TRUE
18/01/2024 12:55,76479ac0b3,clicked on station,,TRUE
18/01/2024 12:55,76479ac0b3,clicked on Google Maps Directions,,TRUE
18/01/2024 13:10,a19732dd9a,logged in,,TRUE
18/01/2024 13:10,a19732dd9a,set location,"lat: 45.82870954101277, lng: 16.085143089294437",TRUE
18/01/2024 13:10,a19732dd9a,got recommendation,,TRUE
18/01/2024 13:10,a19732dd9a,clicked on station,,TRUE
18/01/2024 14:48,4ebf99c57c,logged in,,TRUE
18/01/2024 14:48,4ebf99c57c,set location via Geolocation,"lat: 45.81543073230671, lng: 16.03038311004639",TRUE
18/01/2024 14:48,4ebf99c57c,moved distance slider,10,TRUE
18/01/2024 14:48,4ebf99c57c,moved distance slider,30,TRUE
18/01/2024 14:48,4ebf99c57c,got recommendation,,TRUE
18/01/2024 14:48,4ebf99c57c,clicked on station,,TRUE
18/01/2024 14:48,4ebf99c57c,clicked on station,,TRUE
18/01/2024 15:36,4b44133d5f,logged in,,TRUE
18/01/2024 15:37,4b44133d5f,set location via Geolocation,"lat: 45.797518764996155, lng: 16.033033132553104",TRUE
18/01/2024 15:37,4b44133d5f,got recommendation,,TRUE
18/01/2024 17:16,6bedc10114,logged in,,TRUE
18/01/2024 17:16,6bedc10114,set location via Geolocation,"lat: 45.344465578309624, lng: 14.390764832496645",TRUE
18/01/2024 17:16,6bedc10114,moved distance slider,20,TRUE
18/01/2024 17:16,6bedc10114,moved distance slider,40,TRUE
18/01/2024 17:16,6bedc10114,moved distance slider,60,TRUE
18/01/2024 17:16,6bedc10114,moved distance slider,55,TRUE
18/01/2024 17:16,6bedc10114,changed desired time,1,TRUE
18/01/2024 17:16,6bedc10114,got recommendation,,TRUE
18/01/2024 17:16,6bedc10114,clicked on station,,TRUE
18/01/2024 17:16,6bedc10114,clicked on station,,TRUE
18/01/2024 17:57,03a2c899f9,logged in,,TRUE
18/01/2024 18:19,e78a233c73,logged in,,TRUE
18/01/2024 18:19,e78a233c73,set location,"lat: 45.82597328884483, lng: 16.045982837677006",TRUE
18/01/2024 18:19,e78a233c73,moved distance slider,15,TRUE
18/01/2024 18:19,e78a233c73,got recommendation,,TRUE
18/01/2024 18:20,e78a233c73,clicked on station,,TRUE
18/01/2024 18:20,e78a233c73,clicked on Google Maps Directions,,TRUE
18/01/2024 18:20,e78a233c73,clicked on station,,TRUE
18/01/2024 18:20,e78a233c73,clicked on station,,TRUE
18/01/2024 18:20,e78a233c73,clicked on Google Maps Directions,,TRUE
18/01/2024 18:20,e78a233c73,rated,4,TRUE
18/01/2024 18:25,37022ee3e5,logged in,,TRUE
18/01/2024 18:25,37022ee3e5,set location,"lat: 45.80152047649542, lng: 16.015319824218754",TRUE
18/01/2024 18:25,37022ee3e5,moved distance slider,5,TRUE
18/01/2024 18:25,37022ee3e5,moved distance slider,10,TRUE
18/01/2024 18:25,37022ee3e5,moved distance slider,20,TRUE
18/01/2024 18:25,37022ee3e5,moved distance slider,5,TRUE
18/01/2024 18:25,37022ee3e5,got recommendation,,TRUE
18/01/2024 18:25,37022ee3e5,clicked on station,,TRUE
18/01/2024 18:25,37022ee3e5,clicked on station,,TRUE
18/01/2024 18:37,e630c58438,logged in,,TRUE
18/01/2024 18:37,e630c58438,set location,"lat: 45.822818208195166, lng: 16.15196228027344",TRUE
18/01/2024 18:37,e630c58438,moved distance slider,55,TRUE
18/01/2024 18:37,e630c58438,got recommendation,,TRUE
18/01/2024 18:37,e630c58438,clicked on station,,TRUE
18/01/2024 18:37,e630c58438,clicked on station,,TRUE
18/01/2024 18:56,7046e136ba,logged in,,TRUE
18/01/2024 18:57,7046e136ba,set location,"lat: 45.80801423117679, lng: 15.981864631175997",TRUE
18/01/2024 18:57,7046e136ba,moved distance slider,10,TRUE
18/01/2024 18:57,7046e136ba,got recommendation,,TRUE
18/01/2024 18:57,7046e136ba,clicked on station,,TRUE
18/01/2024 18:57,7046e136ba,rated,5,TRUE
18/01/2024 21:01,a83e7d0ee3,logged in,,TRUE
18/01/2024 21:01,a83e7d0ee3,set location,"lat: 45.779174533455475, lng: 15.837028026580812",TRUE
18/01/2024 21:01,a83e7d0ee3,got recommendation,,TRUE
18/01/2024 21:01,a83e7d0ee3,clicked on station,,TRUE
18/01/2024 21:01,a83e7d0ee3,clicked on station,,TRUE
18/01/2024 21:02,a83e7d0ee3,clicked on station,,TRUE
18/01/2024 21:07,217fa8ec6e,logged in,,TRUE
18/01/2024 21:07,217fa8ec6e,set location,"lat: 45.76857073033311, lng: 15.945496559143068",TRUE
18/01/2024 21:08,217fa8ec6e,moved distance slider,5,TRUE
18/01/2024 21:08,217fa8ec6e,moved distance slider,10,TRUE
18/01/2024 21:08,217fa8ec6e,changed desired time,3,TRUE
18/01/2024 21:08,217fa8ec6e,got recommendation,,TRUE
18/01/2024 21:08,217fa8ec6e,clicked on station,,TRUE
18/01/2024 22:21,02509be4e4,logged in,,TRUE
18/01/2024 22:21,02509be4e4,set location via Geolocation,"lat: 45.55480913329005, lng: 18.681392669677738",TRUE
18/01/2024 22:32,7046e136ba,logged in,,TRUE
18/01/2024 22:50,b8f0df348f,logged in,,TRUE
18/01/2024 22:50,b8f0df348f,set location via Geolocation,"lat: 43.37149586946954, lng: 16.93122982978821",TRUE
18/01/2024 22:50,b8f0df348f,moved distance slider,5,TRUE
18/01/2024 22:50,b8f0df348f,moved distance slider,60,TRUE
18/01/2024 22:50,b8f0df348f,got recommendation,,TRUE
18/01/2024 22:50,b8f0df348f,clicked on station,,TRUE
18/01/2024 22:50,b8f0df348f,clicked on station,,TRUE
18/01/2024 22:50,b8f0df348f,clicked on Google Maps Directions,,TRUE
18/01/2024 23:10,ef92b8b536,logged in,,TRUE
18/01/2024 23:10,ef92b8b536,set location,"lat: 45.810465319256885, lng: 15.991330146789553",TRUE
18/01/2024 23:20,597ff840ce,logged in,,TRUE
18/01/2024 23:20,597ff840ce,set location via Geolocation,"lat: 45.81803291052889, lng: 15.873570442199709",TRUE
18/01/2024 23:20,597ff840ce,moved distance slider,20,TRUE
18/01/2024 23:20,597ff840ce,moved distance slider,15,TRUE
18/01/2024 23:20,597ff840ce,moved distance slider,5,TRUE
18/01/2024 23:20,597ff840ce,moved distance slider,5,TRUE
18/01/2024 23:20,597ff840ce,got recommendation,,TRUE
18/01/2024 23:21,8e1e0cd715,logged in,,TRUE
18/01/2024 23:21,8e1e0cd715,set location via Geolocation,"lat: 45.564845093190115, lng: 18.64465713500977",TRUE
18/01/2024 23:21,8e1e0cd715,moved distance slider,10,TRUE
18/01/2024 23:21,8e1e0cd715,moved distance slider,25,TRUE
18/01/2024 23:21,8e1e0cd715,changed desired time,2,TRUE
18/01/2024 23:21,8e1e0cd715,got recommendation,,TRUE
18/01/2024 23:21,8e1e0cd715,clicked on station,,TRUE
18/01/2024 23:21,8e1e0cd715,clicked on station,,TRUE
18/01/2024 23:22,8e1e0cd715,clicked on station,,TRUE
19/01/2024 07:23,e630c58438,logged in,,TRUE
19/01/2024 07:23,e630c58438,set location,"lat: 45.827124624453745, lng: 16.099605560302738",TRUE
19/01/2024 07:23,e630c58438,moved distance slider,20,TRUE
19/01/2024 07:23,e630c58438,got recommendation,,TRUE
19/01/2024 07:23,e630c58438,clicked on station,,TRUE
19/01/2024 07:23,e630c58438,clicked on station,,TRUE
19/01/2024 08:11,2e0b0c6795,logged in,,TRUE
19/01/2024 08:11,2e0b0c6795,set location via Geolocation,"lat: 45.80391388619765, lng: 15.793704986572267",TRUE
19/01/2024 08:11,2e0b0c6795,changed desired time,1,TRUE
19/01/2024 08:11,2e0b0c6795,got recommendation,,TRUE
19/01/2024 08:11,2e0b0c6795,clicked on station,,TRUE
19/01/2024 08:11,2e0b0c6795,clicked on station,,TRUE
19/01/2024 08:11,2e0b0c6795,clicked on station,,TRUE
19/01/2024 08:17,dd1eaa4026,logged in,,TRUE
19/01/2024 08:17,dd1eaa4026,set location,"lat: 45.8074215415115, lng: 15.971084833145143",TRUE
19/01/2024 08:17,dd1eaa4026,moved distance slider,10,TRUE
19/01/2024 08:17,dd1eaa4026,moved distance slider,10,TRUE
19/01/2024 08:17,dd1eaa4026,got recommendation,,TRUE
19/01/2024 08:17,dd1eaa4026,clicked on station,,TRUE
19/01/2024 08:17,dd1eaa4026,clicked on station,,TRUE
19/01/2024 08:17,dd1eaa4026,rated,5,TRUE
19/01/2024 08:58,f68b9083ea,logged in,,TRUE
19/01/2024 08:58,f68b9083ea,set location via Geolocation,"lat: 45.76345144753286, lng: 15.996265411376955",TRUE
19/01/2024 09:02,02509be4e4,logged in,,TRUE
19/01/2024 09:02,02509be4e4,set location,"lat: 45.55721311928203, lng: 18.67813110351563",TRUE
19/01/2024 09:02,02509be4e4,moved distance slider,5,TRUE
19/01/2024 09:02,02509be4e4,moved distance slider,55,TRUE
19/01/2024 09:02,02509be4e4,changed desired time,2,TRUE
19/01/2024 09:09,597ff840ce,logged in,,TRUE
19/01/2024 09:09,597ff840ce,set location,"lat: 45.817763725317334, lng: 15.874514579772951",TRUE
19/01/2024 09:09,597ff840ce,moved distance slider,10,TRUE
19/01/2024 09:09,597ff840ce,moved distance slider,5,TRUE
19/01/2024 09:09,597ff840ce,got recommendation,,TRUE
19/01/2024 09:09,597ff840ce,clicked on station,,TRUE
19/01/2024 09:09,597ff840ce,clicked on station,,TRUE
19/01/2024 09:42,b8f0df348f,logged in,,TRUE
19/01/2024 09:42,b8f0df348f,set location via Geolocation,"lat: 43.37153096481039, lng: 16.93123519420624",TRUE
19/01/2024 09:42,b8f0df348f,got recommendation,,TRUE
19/01/2024 09:42,b8f0df348f,clicked on station,,TRUE
19/01/2024 09:42,b8f0df348f,rated,3,TRUE
19/01/2024 10:01,dd1eaa4026,logged in,,TRUE
19/01/2024 10:01,dd1eaa4026,set location via Geolocation,"lat: 45.82550975739579, lng: 15.922150611877443",TRUE
19/01/2024 10:07,76479ac0b3,logged in,,TRUE
19/01/2024 10:07,76479ac0b3,opened recommender,,TRUE
19/01/2024 10:07,76479ac0b3,set location via Geolocation,"lat: 45.799644943759446, lng: 16.02223724126816",TRUE
19/01/2024 10:24,47636b8c01,logged in,,TRUE
19/01/2024 10:24,47636b8c01,set location,"lat: 45.727333691445, lng: 16.217236518859867",TRUE
19/01/2024 10:24,47636b8c01,moved distance slider,20,TRUE
19/01/2024 10:24,47636b8c01,changed desired time,1,TRUE
19/01/2024 10:24,47636b8c01,got recommendation,,TRUE
19/01/2024 10:24,47636b8c01,clicked on station,,TRUE
19/01/2024 10:24,47636b8c01,clicked on station,,TRUE
19/01/2024 12:37,059a77d9b5,logged in,,TRUE
19/01/2024 12:37,059a77d9b5,set location via Geolocation,"lat: 45.226561309016866, lng: 15.27527689933777",TRUE
19/01/2024 12:37,059a77d9b5,got recommendation,,TRUE
19/01/2024 12:37,059a77d9b5,clicked on station,,TRUE
19/01/2024 12:37,059a77d9b5,clicked on Google Maps Directions,,TRUE
19/01/2024 12:37,059a77d9b5,clicked on station,,TRUE
19/01/2024 12:37,059a77d9b5,rated,4,TRUE
19/01/2024 12:44,7c41bc924a,logged in,,TRUE
19/01/2024 12:44,7c41bc924a,set location,"lat: 45.778179343390114, lng: 16.05789184570313",TRUE
19/01/2024 12:44,7c41bc924a,moved distance slider,5,TRUE
19/01/2024 12:44,7c41bc924a,got recommendation,,TRUE
19/01/2024 12:44,7c41bc924a,clicked on station,,TRUE
19/01/2024 12:44,7c41bc924a,clicked on Google Maps Directions,,TRUE
19/01/2024 13:03,4ebf99c57c,logged in,,TRUE
19/01/2024 13:03,4ebf99c57c,set location,"lat: 45.80186453546803, lng: 16.06081008911133",TRUE
19/01/2024 13:25,f620e68244,logged in,,TRUE
19/01/2024 13:25,f620e68244,set location via Geolocation,"lat: 45.844944860131655, lng: 15.998840332031252",TRUE
19/01/2024 13:25,f620e68244,moved distance slider,15,TRUE
19/01/2024 13:25,f620e68244,moved distance slider,10,TRUE
19/01/2024 13:25,f620e68244,moved distance slider,40,TRUE
19/01/2024 13:25,f620e68244,moved distance slider,15,TRUE
19/01/2024 13:25,f620e68244,moved distance slider,15,TRUE
19/01/2024 13:25,f620e68244,got recommendation,,TRUE
19/01/2024 13:25,f620e68244,clicked on station,,TRUE
19/01/2024 13:25,f620e68244,clicked on station,,TRUE
19/01/2024 13:25,f620e68244,clicked on station,,TRUE
19/01/2024 14:40,e78a233c73,logged in,,TRUE
19/01/2024 14:40,e78a233c73,set location,"lat: 45.82597328884483, lng: 16.045982837677006",TRUE
19/01/2024 14:40,e78a233c73,moved distance slider,60,TRUE
19/01/2024 14:40,e78a233c73,moved distance slider,10,TRUE
19/01/2024 14:40,e78a233c73,changed desired time,3,TRUE
19/01/2024 14:40,e78a233c73,got recommendation,,TRUE
19/01/2024 14:40,e78a233c73,clicked on station,,TRUE
19/01/2024 15:51,70ac289043,logged in,,TRUE
19/01/2024 15:51,70ac289043,set location,"lat: 45.80407842933722, lng: 15.88952422142029",TRUE
19/01/2024 16:14,e0ce1da1c9,logged in,,TRUE
19/01/2024 16:14,e0ce1da1c9,set location,"lat: 45.8177898961589, lng: 16.03087663650513",TRUE
19/01/2024 16:28,a19732dd9a,logged in,,TRUE
19/01/2024 16:28,a19732dd9a,set location,"lat: 45.834088202009575, lng: 16.08061015605927",TRUE
19/01/2024 16:28,a19732dd9a,moved distance slider,5,TRUE
19/01/2024 16:28,a19732dd9a,got recommendation,,TRUE
19/01/2024 16:28,a19732dd9a,clicked on station,,TRUE
19/01/2024 16:28,a19732dd9a,clicked on station,,TRUE
19/01/2024 16:43,c7b6de21ce,logged in,,TRUE
19/01/2024 16:43,c7b6de21ce,set location via Geolocation,"lat: 45.818631095228895, lng: 16.002616882324222",TRUE
19/01/2024 16:43,c7b6de21ce,got recommendation,,TRUE
19/01/2024 16:43,c7b6de21ce,clicked on station,,TRUE
19/01/2024 16:43,c7b6de21ce,clicked on station,,TRUE
19/01/2024 16:43,c7b6de21ce,clicked on station,,TRUE
19/01/2024 16:44,c7b6de21ce,clicked on Google Maps Directions,,TRUE
19/01/2024 16:44,c7b6de21ce,rated,5,TRUE
19/01/2024 18:25,597ff840ce,logged in,,TRUE
19/01/2024 18:26,597ff840ce,set location,"lat: 45.81749453880445, lng: 15.876574516296388",TRUE
19/01/2024 18:26,597ff840ce,moved distance slider,5,TRUE
19/01/2024 18:26,597ff840ce,got recommendation,,TRUE
19/01/2024 18:26,597ff840ce,clicked on station,,TRUE
19/01/2024 18:26,597ff840ce,clicked on station,,TRUE
19/01/2024 18:26,597ff840ce,clicked on station,,TRUE
19/01/2024 18:44,b8f0df348f,logged in,,TRUE
19/01/2024 18:44,b8f0df348f,set location,"lat: 43.37148612076014, lng: 16.931275427341465",TRUE
19/01/2024 18:44,b8f0df348f,changed desired time,1,TRUE
19/01/2024 18:44,b8f0df348f,got recommendation,,TRUE
19/01/2024 18:44,b8f0df348f,clicked on station,,TRUE
19/01/2024 18:44,b8f0df348f,clicked on station,,TRUE
19/01/2024 18:54,9bf153f238,logged in,,TRUE
19/01/2024 18:54,9bf153f238,set location via Geolocation,"lat: 43.50679121841826, lng: 16.45636081695557",TRUE
19/01/2024 18:54,9bf153f238,logged in,,TRUE
19/01/2024 18:54,9bf153f238,set location via Geolocation,"lat: 43.50680678151084, lng: 16.456425189971927",TRUE
19/01/2024 18:54,9bf153f238,moved distance slider,20,TRUE
19/01/2024 18:54,9bf153f238,moved distance slider,15,TRUE
19/01/2024 18:54,9bf153f238,moved distance slider,20,TRUE
19/01/2024 18:54,9bf153f238,changed desired time,2,TRUE
19/01/2024 18:54,9bf153f238,got recommendation,,TRUE
19/01/2024 18:54,9bf153f238,clicked on station,,TRUE
19/01/2024 18:54,9bf153f238,clicked on station,,TRUE
19/01/2024 19:22,37022ee3e5,logged in,,TRUE
19/01/2024 19:22,37022ee3e5,set location via Geolocation,"lat: 45.80069771816299, lng: 15.950182378292086",TRUE
19/01/2024 19:22,37022ee3e5,moved distance slider,10,TRUE
19/01/2024 19:22,37022ee3e5,moved distance slider,25,TRUE
19/01/2024 19:22,37022ee3e5,moved distance slider,45,TRUE
19/01/2024 19:22,37022ee3e5,moved distance slider,10,TRUE
19/01/2024 19:22,37022ee3e5,got recommendation,,TRUE
19/01/2024 19:22,37022ee3e5,clicked on station,,TRUE
19/01/2024 19:48,217fa8ec6e,logged in,,TRUE
19/01/2024 19:48,217fa8ec6e,set location via Geolocation,"lat: 45.769738220267826, lng: 15.945153236389162",TRUE
19/01/2024 19:48,217fa8ec6e,moved distance slider,15,TRUE
19/01/2024 19:48,217fa8ec6e,moved distance slider,5,TRUE
19/01/2024 19:48,217fa8ec6e,moved distance slider,15,TRUE
19/01/2024 19:48,217fa8ec6e,got recommendation,,TRUE
19/01/2024 19:54,1faed956ac,logged in,,TRUE
19/01/2024 19:54,1faed956ac,set location,"lat: 45.801370884975036, lng: 16.01562023162842",TRUE
19/01/2024 20:22,e78a233c73,logged in,,TRUE
19/01/2024 20:22,e78a233c73,set location,"lat: 45.82857497437881, lng: 16.047441959381107",TRUE
19/01/2024 20:46,9d4d75583d,logged in,,TRUE
19/01/2024 20:47,9d4d75583d,set location via Geolocation,"lat: 43.513887572363885, lng: 16.477947235107425",TRUE
19/01/2024 20:47,9d4d75583d,got recommendation,,TRUE
19/01/2024 20:47,9d4d75583d,clicked on station,,TRUE
19/01/2024 21:30,0f97ae22c0,logged in,,TRUE
19/01/2024 21:30,0f97ae22c0,set location via Geolocation,"lat: 45.82050411950612, lng: 16.04359567165375",TRUE
19/01/2024 21:30,0f97ae22c0,changed desired time,2,TRUE
19/01/2024 21:30,0f97ae22c0,got recommendation,,TRUE
19/01/2024 21:30,0f97ae22c0,clicked on station,,TRUE
19/01/2024 21:30,0f97ae22c0,clicked on station,,TRUE
19/01/2024 21:30,0f97ae22c0,rated,5,TRUE
19/01/2024 22:07,d4e8e172fd,logged in,,TRUE
19/01/2024 22:07,d4e8e172fd,set location via Geolocation,"lat: 44.13097085672746, lng: 15.2325439453125",TRUE
19/01/2024 22:07,1faed956ac,logged in,,TRUE
19/01/2024 22:08,1faed956ac,set location via Geolocation,"lat: 45.801849576426434, lng: 16.019096374511722",TRUE
19/01/2024 22:08,1faed956ac,moved distance slider,5,TRUE
19/01/2024 22:08,1faed956ac,moved distance slider,5,TRUE
19/01/2024 22:08,1faed956ac,moved distance slider,5,TRUE
19/01/2024 22:11,e630c58438,logged in,,TRUE
19/01/2024 22:11,e630c58438,set location via Geolocation,"lat: 45.829397320950086, lng: 16.10733032226563",TRUE
19/01/2024 22:17,70ac289043,logged in,,TRUE
19/01/2024 22:17,70ac289043,set location via Geolocation,"lat: 45.8025376881823, lng: 15.886187553405763",TRUE
